fecha,cod_ine,municipio,confirmados
2020-07-05,10101,Sucre,40
2020-07-05,10301,Zudañez,3
2020-07-05,10304,Villa Ricardo Mugia - Icla,1
2020-07-05,10402,Tomina,6
2020-07-06,10101,Sucre,16
2020-07-06,10102,Yotala,8
2020-07-06,10301,Zudañez,1
2020-07-06,10402,Tomina,1
2020-07-06,10404,Alcalá,1
2020-07-06,10702,San Lucas,2
2020-07-06,10901,Villa Abecia,2
2020-07-06,11003,Macharetí,2
2020-07-07,10101,Sucre,41
2020-07-07,10102,Yotala,2
2020-07-07,10202,Tarvita,2
2020-07-07,10304,Villa Ricardo Mugia - Icla,1
2020-07-07,10401,Padilla,6
2020-07-07,10501,Monteagudo,13
2020-07-07,10801,Villa Serrano,1
2020-07-07,11001,Villa Vaca Guzmán,1
2020-07-07,11003,Macharetí,1
2020-07-08,10101,Sucre,21
2020-07-08,10102,Yotala,4
2020-07-08,10103,Poroma,3
2020-07-08,10702,San Lucas,1
2020-07-08,11001,Villa Vaca Guzmán,2
2020-07-09,10101,Sucre,58
2020-07-09,10302,Presto,1
2020-07-09,10404,Alcalá,2
2020-07-09,10601,Tarabuco,2
2020-07-10,10101,Sucre,3
2020-07-11,10101,Sucre,114
2020-07-11,10102,Yotala,4
2020-07-11,10302,Presto,1
2020-07-11,10501,Monteagudo,3
2020-07-11,10601,Tarabuco,1
2020-07-11,10602,Yamparáez,5
2020-07-11,10702,San Lucas,2
2020-07-11,10902,Culpina,2
2020-07-11,11001,Villa Vaca Guzmán,1
2020-07-12,10101,Sucre,31
2020-07-12,10102,Yotala,3
2020-07-14,10101,Sucre,32
2020-07-14,10103,Poroma,4
2020-07-14,10701,Camargo,5
2020-07-14,10702,San Lucas,1
2020-07-15,10101,Sucre,31
2020-07-15,10102,Yotala,2
2020-07-15,10201,Azurduy,7
2020-07-15,10301,Zudañez,2
2020-07-15,10303,Mojocoya,2
2020-07-15,10702,San Lucas,4
2020-07-16,10101,Sucre,57
2020-07-16,10301,Zudañez,2
2020-07-16,10302,Presto,1
2020-07-16,10601,Tarabuco,3
2020-07-16,10801,Villa Serrano,1
2020-07-16,10902,Culpina,4
2020-07-17,10101,Sucre,45
2020-07-17,10601,Tarabuco,1
2020-07-18,10101,Sucre,51
2020-07-18,10901,Villa Abecia,1
2020-07-19,10101,Sucre,10
2020-07-19,10702,San Lucas,1
2020-07-19,10902,Culpina,1
2020-07-19,10903,Las Carreras,2
2020-07-19,11001,Villa Vaca Guzmán,3
2020-07-20,10101,Sucre,32
2020-07-21,10101,Sucre,24
2020-07-21,10501,Monteagudo,1
2020-07-22,10101,Sucre,36
2020-07-23,10101,Sucre,37
2020-07-23,10901,Villa Abecia,1
2020-07-24,10101,Sucre,70
2020-07-24,10702,San Lucas,1
2020-07-25,10101,Sucre,15
2020-07-25,10701,Camargo,2
2020-07-25,10702,San Lucas,2
2020-07-26,10101,Sucre,8
2020-07-27,10101,Sucre,58
2020-07-27,10303,Mojocoya,2
2020-07-28,10101,Sucre,17
2020-07-28,10404,Alcalá,1
2020-07-28,11001,Villa Vaca Guzmán,9
2020-07-29,10101,Sucre,10
2020-07-29,10301,Zudañez,3
2020-07-29,10701,Camargo,7
2020-07-29,10702,San Lucas,2
2020-07-29,10903,Las Carreras,1
2020-07-30,10101,Sucre,15
2020-07-30,10304,Villa Ricardo Mugia - Icla,1
2020-07-30,10701,Camargo,2
2020-07-31,10101,Sucre,79
2020-07-31,10501,Monteagudo,8
2020-07-31,10801,Villa Serrano,1
2020-07-31,11003,Macharetí,1
2020-08-01,10101,Sucre,37
2020-08-01,10501,Monteagudo,2
2020-08-01,10701,Camargo,1
2020-08-01,10702,San Lucas,2
2020-08-01,10704,Villa Charcas,1
2020-08-02,10101,Sucre,39
2020-08-02,10102,Yotala,3
2020-08-02,10702,San Lucas,3
2020-08-02,11001,Villa Vaca Guzmán,2
2020-08-03,10101,Sucre,56
2020-08-03,10702,San Lucas,2
2020-08-04,10101,Sucre,53
2020-08-04,10501,Monteagudo,2
2020-08-04,10601,Tarabuco,1
2020-08-04,10701,Camargo,4
2020-08-04,10702,San Lucas,1
2020-08-04,10902,Culpina,1
2020-08-05,10101,Sucre,64
2020-08-05,10301,Zudañez,1
2020-08-05,10702,San Lucas,5
2020-08-05,10704,Villa Charcas,1
2020-08-05,10902,Culpina,1
2020-08-05,10903,Las Carreras,4
2020-08-06,10101,Sucre,92
2020-08-06,10301,Zudañez,1
2020-08-06,10701,Camargo,6
2020-08-07,10101,Sucre,122
2020-08-07,10301,Zudañez,2
2020-08-07,10701,Camargo,1
2020-08-07,10702,San Lucas,1
2020-08-08,10101,Sucre,86
2020-08-08,10402,Tomina,3
2020-08-08,10701,Camargo,6
2020-08-08,10702,San Lucas,4
2020-08-09,10101,Sucre,44
2020-08-09,10102,Yotala,3
2020-08-09,10301,Zudañez,1
2020-08-09,10701,Camargo,1
2020-08-09,10704,Villa Charcas,2
2020-08-10,10101,Sucre,103
2020-08-10,10303,Mojocoya,4
2020-08-10,10401,Padilla,1
2020-08-10,10501,Monteagudo,4
2020-08-10,10602,Yamparáez,5
2020-08-10,10701,Camargo,2
2020-08-10,10702,San Lucas,3
2020-08-10,10902,Culpina,1
2020-08-10,11001,Villa Vaca Guzmán,2
2020-08-11,10101,Sucre,133
2020-08-11,10102,Yotala,1
2020-08-11,10701,Camargo,1
2020-08-11,10702,San Lucas,6
2020-08-12,10101,Sucre,127
2020-08-12,10301,Zudañez,2
2020-08-12,10402,Tomina,1
2020-08-12,10405,El Villar,1
2020-08-12,10501,Monteagudo,2
2020-08-12,10601,Tarabuco,2
2020-08-12,10701,Camargo,5
2020-08-12,10702,San Lucas,8
2020-08-12,10703,Incahuasi,1
2020-08-13,10101,Sucre,156
2020-08-13,10102,Yotala,1
2020-08-13,10202,Tarvita,2
2020-08-13,10303,Mojocoya,1
2020-08-13,10601,Tarabuco,1
2020-08-13,10702,San Lucas,8
2020-08-14,10101,Sucre,170
2020-08-14,10701,Camargo,1
2020-08-14,10702,San Lucas,1
2020-08-14,10704,Villa Charcas,7
2020-08-14,10902,Culpina,2
2020-08-15,10101,Sucre,146
2020-08-16,10101,Sucre,153
2020-08-16,10102,Yotala,6
2020-08-16,10201,Azurduy,1
2020-08-16,10301,Zudañez,1
2020-08-16,10501,Monteagudo,7
2020-08-16,10601,Tarabuco,4
2020-08-16,10602,Yamparáez,1
2020-08-16,10702,San Lucas,5
2020-08-16,10704,Villa Charcas,3
2020-08-16,11001,Villa Vaca Guzmán,4
2020-08-17,10101,Sucre,156
2020-08-17,10102,Yotala,9
2020-08-17,10201,Azurduy,4
2020-08-17,10303,Mojocoya,1
2020-08-17,10702,San Lucas,3
2020-08-17,10703,Incahuasi,4
2020-08-18,10101,Sucre,144
2020-08-18,10102,Yotala,1
2020-08-18,10103,Poroma,3
2020-08-18,10201,Azurduy,1
2020-08-18,10202,Tarvita,3
2020-08-18,10303,Mojocoya,1
2020-08-18,10501,Monteagudo,2
2020-08-18,10602,Yamparáez,1
2020-08-18,10701,Camargo,4
2020-08-18,10704,Villa Charcas,2
2020-08-19,10101,Sucre,90
2020-08-19,10102,Yotala,3
2020-08-19,10202,Tarvita,1
2020-08-19,10602,Yamparáez,6
2020-08-19,10701,Camargo,5
2020-08-19,10702,San Lucas,1
2020-08-19,10703,Incahuasi,1
2020-08-20,10101,Sucre,83
2020-08-20,10202,Tarvita,1
2020-08-20,10302,Presto,1
2020-08-20,10501,Monteagudo,1
2020-08-20,10601,Tarabuco,1
2020-08-20,10701,Camargo,1
2020-08-20,10902,Culpina,1
2020-08-21,10101,Sucre,71
2020-08-21,10301,Zudañez,1
2020-08-21,10601,Tarabuco,2
2020-08-21,10702,San Lucas,2
2020-08-21,10704,Villa Charcas,1
2020-08-21,10902,Culpina,1
2020-08-22,10101,Sucre,108
2020-08-22,10201,Azurduy,1
2020-08-22,10501,Monteagudo,1
2020-08-22,10601,Tarabuco,2
2020-08-22,10701,Camargo,1
2020-08-22,10703,Incahuasi,1
2020-08-22,10902,Culpina,1
2020-08-23,10101,Sucre,93
2020-08-23,10301,Zudañez,1
2020-08-23,10303,Mojocoya,1
2020-08-23,10601,Tarabuco,1
2020-08-23,10701,Camargo,1
2020-08-23,10702,San Lucas,1
2020-08-23,10704,Villa Charcas,1
2020-08-23,11001,Villa Vaca Guzmán,3
2020-08-24,10101,Sucre,51
2020-08-24,10102,Yotala,7
2020-08-24,10301,Zudañez,1
2020-08-24,10501,Monteagudo,2
2020-08-24,10703,Incahuasi,1
2020-08-24,10704,Villa Charcas,3
2020-08-24,10902,Culpina,2
2020-08-25,10101,Sucre,62
2020-08-25,10202,Tarvita,2
2020-08-25,10303,Mojocoya,1
2020-08-25,10601,Tarabuco,1
2020-08-25,10602,Yamparáez,2
2020-08-25,10701,Camargo,4
2020-08-25,10703,Incahuasi,3
2020-08-25,10704,Villa Charcas,3
2020-08-25,10903,Las Carreras,3
2020-08-26,10101,Sucre,41
2020-08-26,10102,Yotala,6
2020-08-26,10201,Azurduy,2
2020-08-26,10202,Tarvita,2
2020-08-26,10303,Mojocoya,2
2020-08-26,10501,Monteagudo,1
2020-08-26,10601,Tarabuco,3
2020-08-26,10701,Camargo,1
2020-08-26,10702,San Lucas,5
2020-08-26,11001,Villa Vaca Guzmán,2
2020-08-27,10101,Sucre,60
2020-08-27,10302,Presto,7
2020-08-27,10601,Tarabuco,1
2020-08-27,10702,San Lucas,2
2020-08-27,10902,Culpina,2
2020-08-28,10101,Sucre,92
2020-08-28,10302,Presto,3
2020-08-28,10601,Tarabuco,1
2020-08-28,10602,Yamparáez,2
2020-08-28,10701,Camargo,1
2020-08-28,10704,Villa Charcas,1
2020-08-28,10902,Culpina,1
2020-08-29,10101,Sucre,57
2020-08-29,10102,Yotala,2
2020-08-29,10103,Poroma,2
2020-08-29,10202,Tarvita,6
2020-08-29,10601,Tarabuco,3
2020-08-29,10701,Camargo,1
2020-08-29,10703,Incahuasi,1
2020-08-29,10902,Culpina,1
2020-08-30,10101,Sucre,33
2020-08-30,10501,Monteagudo,1
2020-08-30,10701,Camargo,1
2020-08-30,10703,Incahuasi,1
2020-08-31,10101,Sucre,72
2020-08-31,10202,Tarvita,3
2020-08-31,10302,Presto,5
2020-08-31,10403,Sopachui,2
2020-08-31,10602,Yamparáez,3
2020-08-31,10701,Camargo,2
2020-09-01,10101,Sucre,67
2020-09-01,10302,Presto,3
2020-09-01,10701,Camargo,1
2020-09-01,10704,Villa Charcas,2
2020-09-01,10902,Culpina,2
2020-09-02,10101,Sucre,58
2020-09-02,10201,Azurduy,1
2020-09-02,10601,Tarabuco,4
2020-09-02,10602,Yamparáez,2
2020-09-03,10101,Sucre,53
2020-09-03,10302,Presto,11
2020-09-03,10701,Camargo,2
2020-09-03,10702,San Lucas,4
2020-09-03,10703,Incahuasi,1
2020-09-03,10704,Villa Charcas,2
2020-09-04,10101,Sucre,49
2020-09-04,10302,Presto,3
2020-09-04,10303,Mojocoya,2
2020-09-04,10701,Camargo,1
2020-09-04,10704,Villa Charcas,1
2020-09-05,10101,Sucre,14
2020-09-05,10201,Azurduy,5
2020-09-05,10302,Presto,1
2020-09-05,10304,Villa Ricardo Mugia - Icla,2
2020-09-05,10501,Monteagudo,1
2020-09-05,10601,Tarabuco,2
2020-09-05,10602,Yamparáez,10
2020-09-05,10701,Camargo,4
2020-09-05,10702,San Lucas,1
2020-09-05,10703,Incahuasi,5
2020-09-05,10704,Villa Charcas,2
2020-09-06,10101,Sucre,55
2020-09-06,10102,Yotala,4
2020-09-06,10703,Incahuasi,1
2020-09-07,10101,Sucre,17
2020-09-07,10303,Mojocoya,2
2020-09-07,10701,Camargo,1
2020-09-07,10903,Las Carreras,1
2020-09-08,10101,Sucre,58
2020-09-08,10302,Presto,11
2020-09-08,10704,Villa Charcas,5
2020-09-08,10902,Culpina,4
2020-09-09,10101,Sucre,121
2020-09-09,10303,Mojocoya,3
2020-09-09,10501,Monteagudo,1
2020-09-09,10601,Tarabuco,1
2020-09-09,10701,Camargo,4
2020-09-09,10704,Villa Charcas,5
2020-09-10,10101,Sucre,46
2020-09-10,10102,Yotala,9
2020-09-10,10201,Azurduy,4
2020-09-10,10302,Presto,5
2020-09-10,10303,Mojocoya,1
2020-09-10,10501,Monteagudo,1
2020-09-10,10701,Camargo,1
2020-09-10,10704,Villa Charcas,1
2020-09-10,10902,Culpina,3
2020-09-11,10101,Sucre,90
2020-09-11,10302,Presto,7
2020-09-11,10303,Mojocoya,1
2020-09-11,10304,Villa Ricardo Mugia - Icla,1
2020-09-11,10403,Sopachui,1
2020-09-11,10601,Tarabuco,1
2020-09-11,10602,Yamparáez,6
2020-09-11,10703,Incahuasi,1
2020-09-12,10101,Sucre,94
2020-09-12,10303,Mojocoya,2
2020-09-12,10403,Sopachui,2
2020-09-12,10501,Monteagudo,1
2020-09-12,10602,Yamparáez,2
2020-09-12,10701,Camargo,2
2020-09-13,10101,Sucre,71
2020-09-13,10102,Yotala,5
2020-09-13,10302,Presto,1
2020-09-14,10101,Sucre,62
2020-09-14,10501,Monteagudo,1
2020-09-14,10601,Tarabuco,1
2020-09-15,10101,Sucre,55
2020-09-15,10304,Villa Ricardo Mugia - Icla,2
2020-09-15,10403,Sopachui,5
2020-09-15,10501,Monteagudo,2
2020-09-15,10602,Yamparáez,3
2020-09-15,10902,Culpina,4
2020-09-16,10101,Sucre,63
2020-09-16,10302,Presto,5
2020-09-16,10501,Monteagudo,4
2020-09-16,10704,Villa Charcas,1
2020-09-16,10902,Culpina,6
2020-09-17,10101,Sucre,89
2020-09-17,10601,Tarabuco,2
2020-09-17,10602,Yamparáez,3
2020-09-17,10701,Camargo,6
2020-09-18,10101,Sucre,62
2020-09-18,10302,Presto,2
2020-09-18,10303,Mojocoya,1
2020-09-18,10403,Sopachui,7
2020-09-18,10601,Tarabuco,1
2020-09-18,10602,Yamparáez,2
2020-09-18,10702,San Lucas,1
2020-09-18,10704,Villa Charcas,5
2020-09-18,10902,Culpina,5
2020-09-19,10101,Sucre,31
2020-09-19,10501,Monteagudo,1
2020-09-19,10703,Incahuasi,1
2020-09-19,10901,Villa Abecia,1
2020-09-20,10101,Sucre,35
2020-09-20,10501,Monteagudo,2
2020-09-20,10701,Camargo,4
2020-09-21,10101,Sucre,15
2020-09-21,10701,Camargo,1
2020-09-22,10101,Sucre,67
2020-09-22,10403,Sopachui,1
2020-09-22,10704,Villa Charcas,1
2020-09-22,10801,Villa Serrano,3
2020-09-22,10901,Villa Abecia,1
2020-09-23,10101,Sucre,35
2020-09-23,10102,Yotala,1
2020-09-23,10403,Sopachui,2
2020-09-23,10501,Monteagudo,4
2020-09-23,10703,Incahuasi,3
2020-09-23,10704,Villa Charcas,1
2020-09-23,10902,Culpina,2
2020-09-24,10101,Sucre,43
2020-09-24,10303,Mojocoya,1
2020-09-24,10501,Monteagudo,6
2020-09-24,10602,Yamparáez,1
2020-09-24,10701,Camargo,3
2020-09-24,10703,Incahuasi,3
2020-09-24,10704,Villa Charcas,1
2020-09-24,10902,Culpina,4
2020-09-25,10101,Sucre,53
2020-09-25,10501,Monteagudo,7
2020-09-25,10502,Huacareta,1
2020-09-26,10101,Sucre,44
2020-09-26,10602,Yamparáez,1
2020-09-26,10704,Villa Charcas,1
2020-09-27,10101,Sucre,30
2020-09-27,10102,Yotala,3
2020-09-27,10701,Camargo,10
2020-09-27,10702,San Lucas,3
2020-09-28,10101,Sucre,18
2020-09-28,10501,Monteagudo,1
2020-09-28,10601,Tarabuco,1
2020-09-28,10702,San Lucas,1
2020-09-28,10704,Villa Charcas,1
2020-09-28,10902,Culpina,1
2020-09-29,10101,Sucre,11
2020-09-29,10302,Presto,1
2020-09-29,10602,Yamparáez,1
2020-09-29,10902,Culpina,1
2020-09-30,10101,Sucre,20
2020-09-30,10301,Zudañez,7
2020-09-30,10403,Sopachui,1
2020-09-30,10602,Yamparáez,1
2020-09-30,10701,Camargo,2
2020-10-01,10101,Sucre,17
2020-10-01,10501,Monteagudo,4
2020-10-01,10701,Camargo,2
2020-10-01,10703,Incahuasi,1
2020-10-01,10704,Villa Charcas,1
2020-10-01,10901,Villa Abecia,2
2020-10-01,11001,Villa Vaca Guzmán,1
2020-10-02,10101,Sucre,18
2020-10-02,10402,Tomina,2
2020-10-02,10601,Tarabuco,1
2020-10-02,10701,Camargo,2
2020-10-02,10801,Villa Serrano,1
2020-10-02,10902,Culpina,1
2020-10-03,10101,Sucre,22
2020-10-03,10403,Sopachui,3
2020-10-03,10501,Monteagudo,3
2020-10-03,10701,Camargo,1
2020-10-03,10902,Culpina,2
2020-10-03,11001,Villa Vaca Guzmán,3
2020-10-04,10101,Sucre,8
2020-10-04,10102,Yotala,6
2020-10-04,10501,Monteagudo,3
2020-10-04,10602,Yamparáez,1
2020-10-04,10703,Incahuasi,1
2020-10-04,10901,Villa Abecia,1
2020-10-05,10101,Sucre,9
2020-10-05,10403,Sopachui,4
2020-10-05,10501,Monteagudo,3
2020-10-05,11001,Villa Vaca Guzmán,2
2020-10-06,10101,Sucre,10
2020-10-06,10704,Villa Charcas,1
2020-10-06,10902,Culpina,3
2020-10-07,10101,Sucre,11
2020-10-07,10402,Tomina,2
2020-10-07,10703,Incahuasi,1
2020-10-08,10101,Sucre,22
2020-10-08,10301,Zudañez,6
2020-10-08,10401,Padilla,1
2020-10-08,10502,Huacareta,1
2020-10-08,10601,Tarabuco,1
2020-10-08,10602,Yamparáez,2
2020-10-08,10701,Camargo,5
2020-10-08,10902,Culpina,7
2020-10-08,10903,Las Carreras,4
2020-10-08,11001,Villa Vaca Guzmán,10
2020-10-09,10101,Sucre,2
2020-10-09,10401,Padilla,1
2020-10-09,10501,Monteagudo,2
2020-10-09,10701,Camargo,1
2020-10-09,10704,Villa Charcas,1
2020-10-09,10902,Culpina,7
2020-10-09,11001,Villa Vaca Guzmán,7
2020-10-10,10101,Sucre,15
2020-10-11,10101,Sucre,3
2020-10-11,10701,Camargo,5
2020-10-12,10101,Sucre,5
2020-10-12,10102,Yotala,5
2020-10-12,11001,Villa Vaca Guzmán,10
2020-10-13,10101,Sucre,15
2020-10-13,10601,Tarabuco,2
2020-10-13,10902,Culpina,4
2020-10-13,11001,Villa Vaca Guzmán,1
2020-10-13,11003,Macharetí,3
2020-10-14,10101,Sucre,11
2020-10-14,10401,Padilla,1
2020-10-14,10501,Monteagudo,3
2020-10-14,10701,Camargo,1
2020-10-14,11001,Villa Vaca Guzmán,3
2020-10-15,10101,Sucre,4
2020-10-15,10501,Monteagudo,1
2020-10-15,10701,Camargo,4
2020-10-15,11001,Villa Vaca Guzmán,1
2020-10-16,10101,Sucre,21
2020-10-16,10301,Zudañez,6
2020-10-16,10704,Villa Charcas,1
2020-10-16,10902,Culpina,4
2020-10-17,10101,Sucre,15
2020-10-17,10403,Sopachui,2
2020-10-17,10501,Monteagudo,7
2020-10-17,10701,Camargo,8
2020-10-17,10902,Culpina,1
2020-10-17,11001,Villa Vaca Guzmán,10
2020-10-18,10101,Sucre,10
2020-10-18,10403,Sopachui,1
2020-10-18,10501,Monteagudo,2
2020-10-18,10601,Tarabuco,1
2020-10-18,10602,Yamparáez,1
2020-10-18,10701,Camargo,2
2020-10-18,10703,Incahuasi,1
2020-10-18,10704,Villa Charcas,1
2020-10-18,11001,Villa Vaca Guzmán,1
2020-10-19,10101,Sucre,4
2020-10-19,10701,Camargo,2
2020-10-20,10101,Sucre,11
2020-10-20,10501,Monteagudo,2
2020-10-20,10902,Culpina,6
2020-10-21,10101,Sucre,12
2020-10-21,10501,Monteagudo,4
2020-10-21,10902,Culpina,1
2020-10-22,10101,Sucre,11
2020-10-22,11001,Villa Vaca Guzmán,9
2020-10-23,10101,Sucre,22
2020-10-23,10501,Monteagudo,4
2020-10-23,10701,Camargo,4
2020-10-24,10101,Sucre,29
2020-10-24,10701,Camargo,2
2020-10-25,10101,Sucre,30
2020-10-25,10403,Sopachui,1
2020-10-26,10101,Sucre,3
2020-10-26,11001,Villa Vaca Guzmán,12
2020-10-27,10101,Sucre,8
2020-10-27,10501,Monteagudo,6
2020-10-27,10902,Culpina,1
2020-10-28,10101,Sucre,23
2020-10-28,10501,Monteagudo,10
2020-10-28,11001,Villa Vaca Guzmán,1
2020-10-29,10101,Sucre,10
2020-10-29,10501,Monteagudo,1
2020-10-29,10701,Camargo,5
2020-10-29,10902,Culpina,5
2020-10-30,10101,Sucre,11
2020-10-30,10501,Monteagudo,4
2020-10-30,10701,Camargo,1
2020-10-31,10101,Sucre,12
2020-10-31,10501,Monteagudo,1
2020-10-31,10703,Incahuasi,1
2020-10-31,10902,Culpina,1
2020-11-01,10101,Sucre,13
2020-11-01,10701,Camargo,1
2020-11-02,10101,Sucre,4
2020-11-02,11001,Villa Vaca Guzmán,5
2020-11-03,10101,Sucre,4
2020-11-03,11001,Villa Vaca Guzmán,1
2020-11-04,10101,Sucre,9
2020-11-04,10501,Monteagudo,2
2020-11-04,10701,Camargo,1
2020-11-05,10101,Sucre,6
2020-11-06,10101,Sucre,11
2020-11-06,10403,Sopachui,2
2020-11-06,10701,Camargo,1
2020-11-07,10101,Sucre,3
2020-11-07,10501,Monteagudo,1
2020-11-08,10101,Sucre,9
2020-11-09,10101,Sucre,1
2020-11-09,10501,Monteagudo,1
2020-11-10,10101,Sucre,5
2020-11-10,10501,Monteagudo,2
2020-11-10,10701,Camargo,1
2020-11-11,10101,Sucre,3
2020-11-11,10703,Incahuasi,1
2020-11-12,10101,Sucre,2
2020-11-13,10101,Sucre,5
2020-11-13,10102,Yotala,3
2020-11-13,10602,Yamparáez,1
2020-11-14,10101,Sucre,5
2020-11-14,10301,Zudañez,2
2020-11-14,10501,Monteagudo,6
2020-11-14,10701,Camargo,2
2020-11-15,11001,Villa Vaca Guzmán,8
2020-11-16,10101,Sucre,2
2020-11-16,10901,Villa Abecia,1
2020-11-17,10101,Sucre,6
2020-11-18,10101,Sucre,1
2020-11-18,10902,Culpina,1
2020-11-18,11001,Villa Vaca Guzmán,1
2020-11-19,10101,Sucre,10
2020-11-20,10101,Sucre,4
2020-11-20,10501,Monteagudo,4
2020-11-21,10101,Sucre,10
2020-11-22,10101,Sucre,3
2020-11-23,10101,Sucre,1
2020-11-23,10701,Camargo,3
2020-11-24,10101,Sucre,3
2020-11-25,10401,Padilla,1
2020-11-25,10501,Monteagudo,2
2020-11-25,10601,Tarabuco,1
2020-11-26,10101,Sucre,3
2020-11-27,10101,Sucre,10
2020-11-27,11001,Villa Vaca Guzmán,3
2020-11-28,10101,Sucre,6
2020-11-28,10401,Padilla,7
2020-11-28,10501,Monteagudo,3
2020-11-28,10601,Tarabuco,1
2020-11-29,10101,Sucre,3
2020-11-30,10501,Monteagudo,3
2020-11-30,10703,Incahuasi,1
2020-11-30,11001,Villa Vaca Guzmán,2
2020-12-01,10101,Sucre,2
2020-12-02,10101,Sucre,3
2020-12-02,10401,Padilla,1
2020-12-02,10501,Monteagudo,2
2020-12-03,10101,Sucre,1
